Fonction;Operation;nbIteration;Marge d'erreur (%);Temps d'entrainement(nanosecondes);
Sigmoïde;XOR;353;49,999036;273100;
Sigmoïde;XOR;354;49,999014;277000;
Sigmoïde;XOR;355;49,998992;273300;
Sigmoïde;XOR;356;49,998969;277000;
Sigmoïde;XOR;357;49,998945;274900;
Sigmoïde;XOR;358;49,998921;275100;
Sigmoïde;XOR;359;49,998897;289900;
Sigmoïde;XOR;360;49,998872;277400;
Sigmoïde;XOR;361;49,998846;278500;
Sigmoïde;XOR;362;49,998820;300800;
Sigmoïde;XOR;363;49,998793;292800;
Sigmoïde;XOR;364;49,998767;288500;
Sigmoïde;XOR;365;49,998739;287600;
Sigmoïde;XOR;366;49,998712;287400;
Sigmoïde;XOR;367;49,998684;284700;
Sigmoïde;XOR;368;49,998655;283300;
Sigmoïde;XOR;369;49,998627;283500;
Sigmoïde;XOR;370;49,998598;293200;
Sigmoïde;XOR;371;49,998569;292300;
Sigmoïde;XOR;372;49,998540;310700;
Sigmoïde;XOR;373;49,998511;338000;
Sigmoïde;XOR;374;49,998482;343400;
Sigmoïde;XOR;375;49,998453;290700;
Sigmoïde;XOR;376;49,998424;313400;
Sigmoïde;XOR;377;49,998395;545000;
Sigmoïde;XOR;378;49,998366;298700;
Sigmoïde;XOR;379;49,998338;322200;
Sigmoïde;XOR;380;49,998309;315100;
Sigmoïde;XOR;381;49,998281;294300;
Sigmoïde;XOR;382;49,998254;304000;
Sigmoïde;XOR;383;49,998226;295500;
Sigmoïde;XOR;384;49,998199;296400;
Sigmoïde;XOR;385;49,998173;307300;
Sigmoïde;XOR;386;49,998147;305700;
Sigmoïde;XOR;387;49,998122;298000;
Sigmoïde;XOR;388;49,998098;310800;
Sigmoïde;XOR;389;49,998074;300900;
Sigmoïde;XOR;390;49,998051;302000;
Sigmoïde;XOR;391;49,998029;323100;
Sigmoïde;XOR;392;49,998007;301500;
Sigmoïde;XOR;393;49,997987;321800;
Sigmoïde;XOR;394;49,997967;325900;
Sigmoïde;XOR;395;49,997949;312000;
Sigmoïde;XOR;396;49,997931;318800;
Sigmoïde;XOR;397;49,997914;313200;
Sigmoïde;XOR;398;49,997898;314100;
Sigmoïde;XOR;399;49,997884;316400;
Sigmoïde;XOR;400;49,997870;322500;
Sigmoïde;XOR;401;49,997858;364000;
Sigmoïde;XOR;402;49,997846;320700;
Sigmoïde;XOR;403;49,997836;317800;
Sigmoïde;XOR;404;49,997826;325800;
Sigmoïde;XOR;405;49,997818;322000;
Sigmoïde;XOR;406;49,997811;323400;
Sigmoïde;XOR;407;49,997805;324200;
Sigmoïde;XOR;408;49,997800;338900;
Sigmoïde;XOR;409;49,997797;325300;
Sigmoïde;XOR;410;49,997794;322800;
Sigmoïde;XOR;411;49,997792;332200;
Sigmoïde;XOR;412;49,997791;326400;
Sigmoïde;XOR;413;49,997792;327900;
Sigmoïde;XOR;414;49,997793;357000;
Sigmoïde;XOR;415;49,997795;318600;
Sigmoïde;XOR;416;49,997799;339100;
Sigmoïde;XOR;417;49,997803;359900;
Sigmoïde;XOR;418;49,997808;334700;
Sigmoïde;XOR;419;49,997814;340500;
Sigmoïde;XOR;420;49,997820;336200;
Sigmoïde;XOR;421;49,997828;332000;
Sigmoïde;XOR;422;49,997836;343600;
Sigmoïde;XOR;423;49,997846;383900;
Sigmoïde;XOR;424;49,997855;338500;
Sigmoïde;XOR;425;49,997866;344200;
Sigmoïde;XOR;426;49,997877;352700;
Sigmoïde;XOR;427;49,997889;354100;
Sigmoïde;XOR;428;49,997902;357500;
Sigmoïde;XOR;429;49,997915;349200;
Sigmoïde;XOR;430;49,997928;347300;
Sigmoïde;XOR;431;49,997943;361600;
Sigmoïde;XOR;432;49,997957;348700;
Sigmoïde;XOR;433;49,997973;352000;
Sigmoïde;XOR;434;49,997988;353400;
Sigmoïde;XOR;435;49,998004;351400;
Sigmoïde;XOR;436;49,998021;351100;
Sigmoïde;XOR;437;49,998038;361600;
Sigmoïde;XOR;438;49,998056;351700;
Sigmoïde;XOR;439;49,998073;522500;
Sigmoïde;XOR;440;49,998092;653700;
Sigmoïde;XOR;441;49,998110;414200;
Sigmoïde;XOR;442;49,998129;379900;
Sigmoïde;XOR;443;49,998148;635500;
Sigmoïde;XOR;444;49,998168;450100;
Sigmoïde;XOR;445;49,998188;402600;
Sigmoïde;XOR;446;49,998208;392200;
Sigmoïde;XOR;447;49,998228;364800;
Sigmoïde;XOR;448;49,998249;365900;
Sigmoïde;XOR;449;49,998270;361000;
Sigmoïde;XOR;450;49,998291;378600;
Sigmoïde;XOR;451;49,998312;363400;
Sigmoïde;XOR;452;49,998334;364200;
Sigmoïde;XOR;453;49,998355;366700;
Sigmoïde;XOR;454;49,998377;371200;
Sigmoïde;XOR;455;49,998399;365800;
Sigmoïde;XOR;456;49,998422;371700;
Sigmoïde;XOR;457;49,998444;368600;
Sigmoïde;XOR;458;49,998466;377500;
Sigmoïde;XOR;459;49,998489;381200;
Sigmoïde;XOR;460;49,998512;374100;
Sigmoïde;XOR;461;49,998535;371500;
Sigmoïde;XOR;462;49,998557;378200;
Sigmoïde;XOR;463;49,998580;373400;
Sigmoïde;XOR;464;49,998603;439600;
Sigmoïde;XOR;465;49,998626;379100;
Sigmoïde;XOR;466;49,998649;370600;
Sigmoïde;XOR;467;49,998672;366600;
Sigmoïde;XOR;468;49,998695;377700;
Sigmoïde;XOR;469;49,998718;374300;
Sigmoïde;XOR;470;49,998740;380600;
Sigmoïde;XOR;471;49,998763;382600;
Sigmoïde;XOR;472;49,998785;375500;
Sigmoïde;XOR;473;49,998807;371900;
Sigmoïde;XOR;474;49,998829;377300;
Sigmoïde;XOR;475;49,998851;373300;
Sigmoïde;XOR;476;49,998873;379300;
Sigmoïde;XOR;477;49,998894;373500;
Sigmoïde;XOR;478;49,998915;386900;
Sigmoïde;XOR;479;49,998936;382500;
Sigmoïde;XOR;480;49,998956;392400;
Sigmoïde;XOR;481;49,998976;378000;
Sigmoïde;XOR;482;49,998996;382600;
Sigmoïde;XOR;483;49,999015;383600;
Sigmoïde;XOR;484;49,999034;384900;
Sigmoïde;XOR;485;49,999052;381700;
Sigmoïde;XOR;486;49,999070;381200;
Sigmoïde;XOR;487;49,999088;396400;
Sigmoïde;XOR;488;49,999105;385100;
Sigmoïde;XOR;489;49,999121;393400;
Sigmoïde;XOR;490;49,999138;387800;
Sigmoïde;XOR;491;49,999153;386100;
Sigmoïde;XOR;492;49,999168;400200;
Sigmoïde;XOR;493;49,999182;398200;
Sigmoïde;XOR;494;49,999196;387100;
Sigmoïde;XOR;495;49,999210;387000;
Sigmoïde;XOR;496;49,999223;402900;
Sigmoïde;XOR;497;49,999235;389600;
Sigmoïde;XOR;498;49,999246;420800;
Sigmoïde;XOR;499;49,999258;392000;
Sigmoïde;XOR;500;49,999268;392500;
Sigmoïde;XOR;501;49,999278;397800;
Sigmoïde;XOR;502;49,999288;394500;
Sigmoïde;XOR;503;49,999296;398700;
Sigmoïde;XOR;504;49,999305;430500;
Sigmoïde;XOR;505;49,999313;415500;
Sigmoïde;XOR;506;49,999320;403900;
Sigmoïde;XOR;507;49,999327;407600;
Sigmoïde;XOR;508;49,999333;398800;
Sigmoïde;XOR;509;49,999339;404900;
Sigmoïde;XOR;510;49,999345;400400;
Sigmoïde;XOR;511;49,999350;404800;
Sigmoïde;XOR;512;49,999355;403900;
Sigmoïde;XOR;513;49,999359;412400;
Sigmoïde;XOR;514;49,999363;407100;
Sigmoïde;XOR;515;49,999366;422800;
Sigmoïde;XOR;516;49,999370;410600;
Sigmoïde;XOR;517;49,999373;405900;
Sigmoïde;XOR;518;49,999376;406300;
Sigmoïde;XOR;519;49,999378;410700;
Sigmoïde;XOR;520;49,999380;411700;
Sigmoïde;XOR;521;49,999383;423900;
Sigmoïde;XOR;522;49,999385;401900;
Sigmoïde;XOR;523;49,999387;416000;
Sigmoïde;XOR;524;49,999388;401400;
Sigmoïde;XOR;525;49,999390;404000;
Sigmoïde;XOR;526;49,999392;405700;
Sigmoïde;XOR;527;49,999393;403700;
Sigmoïde;XOR;528;49,999395;408700;
Sigmoïde;XOR;529;49,999397;404400;
Sigmoïde;XOR;530;49,999398;425400;
Sigmoïde;XOR;531;49,999400;411700;
Sigmoïde;XOR;532;49,999402;423400;
Sigmoïde;XOR;533;49,999404;408500;
Sigmoïde;XOR;534;49,999405;408400;
Sigmoïde;XOR;535;49,999407;420600;
Sigmoïde;XOR;536;49,999409;411500;
Sigmoïde;XOR;537;49,999412;413100;
Sigmoïde;XOR;538;49,999414;449900;
Sigmoïde;XOR;539;49,999416;427600;
Sigmoïde;XOR;540;49,999419;428000;
Sigmoïde;XOR;541;49,999422;416900;
Sigmoïde;XOR;542;49,999424;415200;
Sigmoïde;XOR;543;49,999427;508200;
Sigmoïde;XOR;544;49,999430;644300;
Sigmoïde;XOR;545;49,999433;416500;
Sigmoïde;XOR;546;49,999437;426900;
Sigmoïde;XOR;547;49,999440;456200;
Sigmoïde;XOR;548;49,999443;425200;
Sigmoïde;XOR;549;49,999447;437200;
Sigmoïde;XOR;550;49,999450;429500;
Sigmoïde;XOR;551;49,999454;421900;
Sigmoïde;XOR;552;49,999458;428800;
Sigmoïde;XOR;553;49,999461;423100;
Sigmoïde;XOR;554;49,999465;441800;
Sigmoïde;XOR;555;49,999469;423600;
Sigmoïde;XOR;556;49,999472;443700;
Sigmoïde;XOR;557;49,999476;429100;
Sigmoïde;XOR;558;49,999480;445200;
Sigmoïde;XOR;559;49,999483;443800;
Sigmoïde;XOR;560;49,999487;445300;
Sigmoïde;XOR;561;49,999490;443300;
Sigmoïde;XOR;562;49,999493;441500;
Sigmoïde;XOR;563;49,999497;444400;
Sigmoïde;XOR;564;49,999500;453300;
Sigmoïde;XOR;565;49,999503;453200;
Sigmoïde;XOR;566;49,999506;459100;
Sigmoïde;XOR;567;49,999509;450100;
Sigmoïde;XOR;568;49,999512;446100;
Sigmoïde;XOR;569;49,999514;455000;
Sigmoïde;XOR;570;49,999517;447100;
Sigmoïde;XOR;571;49,999519;452200;
Sigmoïde;XOR;572;49,999522;478000;
Sigmoïde;XOR;573;49,999524;476600;
Sigmoïde;XOR;574;49,999526;452600;
Sigmoïde;XOR;575;49,999528;463000;
Sigmoïde;XOR;576;49,999530;461400;
Sigmoïde;XOR;577;49,999532;458500;
Sigmoïde;XOR;578;49,999534;497200;
Sigmoïde;XOR;579;49,999536;463700;
Sigmoïde;XOR;580;49,999538;454500;
Sigmoïde;XOR;581;49,999539;471800;
Sigmoïde;XOR;582;49,999541;461200;
Sigmoïde;XOR;583;49,999543;487400;
Sigmoïde;XOR;584;49,999545;460500;
Sigmoïde;XOR;585;49,999547;460500;
Sigmoïde;XOR;586;49,999549;463400;
Sigmoïde;XOR;587;49,999550;463800;
Sigmoïde;XOR;588;49,999553;459500;
Sigmoïde;XOR;589;49,999555;485100;
Sigmoïde;XOR;590;49,999557;471600;
Sigmoïde;XOR;591;49,999559;474400;
Sigmoïde;XOR;592;49,999562;477700;
Sigmoïde;XOR;593;49,999565;469200;
Sigmoïde;XOR;594;49,999568;468900;
Sigmoïde;XOR;595;49,999571;467800;
Sigmoïde;XOR;596;49,999574;493000;
Sigmoïde;XOR;597;49,999577;471100;
Sigmoïde;XOR;598;49,999581;489000;
Sigmoïde;XOR;599;49,999584;478200;
Sigmoïde;XOR;600;49,999588;478900;
Sigmoïde;XOR;601;49,999592;476700;
Sigmoïde;XOR;602;49,999597;475100;
Sigmoïde;XOR;603;49,999601;525500;
Sigmoïde;XOR;604;49,999606;472800;
Sigmoïde;XOR;605;49,999611;485400;
Sigmoïde;XOR;606;49,999616;488700;
Sigmoïde;XOR;607;49,999621;474700;
Sigmoïde;XOR;608;49,999626;490100;
Sigmoïde;XOR;609;49,999632;485700;
Sigmoïde;XOR;610;49,999637;477200;
Sigmoïde;XOR;611;49,999643;480800;
