Fonction;Operation;nbIteration;Marge d'erreur (%);Temps d'entrainement(nanosecondes);
Sigmoïde;AND;639;33,431955;463000;
Sigmoïde;AND;640;33,431946;448800;
Sigmoïde;AND;641;33,431938;450500;
Sigmoïde;AND;642;33,431930;453900;
Sigmoïde;AND;643;33,431922;449100;
Sigmoïde;AND;644;33,431914;453300;
Sigmoïde;AND;645;33,431906;467100;
Sigmoïde;AND;646;33,431898;475200;
Sigmoïde;AND;647;33,431890;477500;
Sigmoïde;AND;648;33,431882;460400;
Sigmoïde;AND;649;33,431874;462100;
Sigmoïde;AND;650;33,431866;463900;
Sigmoïde;AND;651;33,431858;471400;
Sigmoïde;AND;652;33,431850;455500;
Sigmoïde;AND;653;33,431842;469200;
Sigmoïde;AND;654;33,431834;498300;
Sigmoïde;AND;655;33,431827;462200;
Sigmoïde;AND;656;33,431819;493900;
Sigmoïde;AND;657;33,431811;475600;
Sigmoïde;AND;658;33,431804;526900;
Sigmoïde;AND;659;33,431796;521100;
Sigmoïde;AND;660;33,431788;502500;
Sigmoïde;AND;661;33,431781;471300;
Sigmoïde;AND;662;33,431773;492700;
Sigmoïde;AND;663;33,431766;501400;
Sigmoïde;AND;664;33,431758;500300;
Sigmoïde;AND;665;33,431751;473600;
Sigmoïde;AND;666;33,431744;477700;
Sigmoïde;AND;667;33,431736;468300;
Sigmoïde;AND;668;33,431729;478600;
Sigmoïde;AND;669;33,431722;480000;
Sigmoïde;AND;670;33,431714;478600;
Sigmoïde;AND;671;33,431707;476600;
Sigmoïde;AND;672;33,431700;467200;
Sigmoïde;AND;673;33,431693;494700;
Sigmoïde;AND;674;33,431685;493700;
Sigmoïde;AND;675;33,431678;522000;
Sigmoïde;AND;676;33,431671;479700;
Sigmoïde;AND;677;33,431664;480100;
Sigmoïde;AND;678;33,431657;497900;
Sigmoïde;AND;679;33,431650;493700;
Sigmoïde;AND;680;33,431643;488100;
Sigmoïde;AND;681;33,431636;481400;
Sigmoïde;AND;682;33,431629;514800;
Sigmoïde;AND;683;33,431622;488400;
Sigmoïde;AND;684;33,431615;503100;
Sigmoïde;AND;685;33,431608;484100;
Sigmoïde;AND;686;33,431602;491400;
Sigmoïde;AND;687;33,431595;498900;
Sigmoïde;AND;688;33,431588;504200;
Sigmoïde;AND;689;33,431581;493700;
Sigmoïde;AND;690;33,431575;490800;
Sigmoïde;AND;691;33,431568;540800;
Sigmoïde;AND;692;33,431561;494900;
Sigmoïde;AND;693;33,431555;531500;
Sigmoïde;AND;694;33,431548;493700;
Sigmoïde;AND;695;33,431541;501200;
Sigmoïde;AND;696;33,431535;500200;
Sigmoïde;AND;697;33,431528;504600;
Sigmoïde;AND;698;33,431522;498300;
Sigmoïde;AND;699;33,431515;540100;
Sigmoïde;AND;700;33,431509;494300;
Sigmoïde;AND;701;33,431502;510300;
Sigmoïde;AND;702;33,431496;495700;
Sigmoïde;AND;703;33,431490;492500;
Sigmoïde;AND;704;33,431483;492900;
Sigmoïde;AND;705;33,431477;482400;
Sigmoïde;AND;706;33,431471;496200;
Sigmoïde;AND;707;33,431464;520200;
Sigmoïde;AND;708;33,431458;525100;
Sigmoïde;AND;709;33,431452;525100;
Sigmoïde;AND;710;33,431446;499500;
Sigmoïde;AND;711;33,431439;529900;
Sigmoïde;AND;712;33,431433;503900;
Sigmoïde;AND;713;33,431427;502800;
Sigmoïde;AND;714;33,431421;504900;
Sigmoïde;AND;715;33,431415;517900;
Sigmoïde;AND;716;33,431409;533400;
Sigmoïde;AND;717;33,431403;513500;
Sigmoïde;AND;718;33,431397;527200;
Sigmoïde;AND;719;33,431391;538100;
Sigmoïde;AND;720;33,431385;505900;
Sigmoïde;AND;721;33,431379;657900;
Sigmoïde;AND;722;33,431373;540200;
Sigmoïde;AND;723;33,431367;512200;
Sigmoïde;AND;724;33,431361;539900;
Sigmoïde;AND;725;33,431355;528300;
Sigmoïde;AND;726;33,431349;547700;
Sigmoïde;AND;727;33,431344;519800;
Sigmoïde;AND;728;33,431338;555500;
Sigmoïde;AND;729;33,431332;522900;
Sigmoïde;AND;730;33,431326;555400;
Sigmoïde;AND;731;33,431321;541900;
Sigmoïde;AND;732;33,431315;550800;
Sigmoïde;AND;733;33,431309;519300;
Sigmoïde;AND;734;33,431303;585100;
Sigmoïde;AND;735;33,431298;527700;
Sigmoïde;AND;736;33,431292;552100;
Sigmoïde;AND;737;33,431287;539700;
Sigmoïde;AND;738;33,431281;537900;
Sigmoïde;AND;739;33,431275;563800;
Sigmoïde;AND;740;33,431270;529700;
Sigmoïde;AND;741;33,431264;536700;
Sigmoïde;AND;742;33,431259;560600;
Sigmoïde;AND;743;33,431253;533800;
Sigmoïde;AND;744;33,431248;545400;
Sigmoïde;AND;745;33,431243;533400;
Sigmoïde;AND;746;33,431237;545300;
Sigmoïde;AND;747;33,431232;535100;
Sigmoïde;AND;748;33,431226;592300;
Sigmoïde;AND;749;33,431221;560000;
Sigmoïde;AND;750;33,431216;561000;
Sigmoïde;AND;751;33,431210;553300;
Sigmoïde;AND;752;33,431205;577200;
Sigmoïde;AND;753;33,431200;567000;
Sigmoïde;AND;754;33,431195;567800;
Sigmoïde;AND;755;33,431189;574300;
Sigmoïde;AND;756;33,431184;574400;
Sigmoïde;AND;757;33,431179;549700;
Sigmoïde;AND;758;33,431174;564800;
Sigmoïde;AND;759;33,431169;572700;
Sigmoïde;AND;760;33,431163;577100;
Sigmoïde;AND;761;33,431158;567800;
Sigmoïde;AND;762;33,431153;570500;
Sigmoïde;AND;763;33,431148;572000;
Sigmoïde;AND;764;33,431143;563200;
Sigmoïde;AND;765;33,431138;571900;
Sigmoïde;AND;766;33,431133;576400;
Sigmoïde;AND;767;33,431128;578800;
Sigmoïde;AND;768;33,431123;578000;
Sigmoïde;AND;769;33,431118;587000;
Sigmoïde;AND;770;33,431113;596700;
Sigmoïde;AND;771;33,431108;568800;
Sigmoïde;AND;772;33,431103;576100;
Sigmoïde;AND;773;33,431098;587000;
Sigmoïde;AND;774;33,431094;579600;
Sigmoïde;AND;775;33,431089;581600;
Sigmoïde;AND;776;33,431084;625600;
Sigmoïde;AND;777;33,431079;616300;
Sigmoïde;AND;778;33,431074;594500;
Sigmoïde;AND;779;33,431069;590300;
Sigmoïde;AND;780;33,431065;589100;
Sigmoïde;AND;781;33,431060;590800;
Sigmoïde;AND;782;33,431055;600700;
Sigmoïde;AND;783;33,431050;584200;
Sigmoïde;AND;784;33,431046;583500;
Sigmoïde;AND;785;33,431041;590000;
Sigmoïde;AND;786;33,431036;607200;
Sigmoïde;AND;787;33,431032;588800;
Sigmoïde;AND;788;33,431027;607700;
Sigmoïde;AND;789;33,431022;599700;
Sigmoïde;AND;790;33,431018;585300;
Sigmoïde;AND;791;33,431013;583800;
Sigmoïde;AND;792;33,431009;579000;
Sigmoïde;AND;793;33,431004;579700;
Sigmoïde;AND;794;33,431000;625000;
Sigmoïde;AND;795;33,430995;610500;
Sigmoïde;AND;796;33,430991;591100;
Sigmoïde;AND;797;33,430986;595400;
Sigmoïde;AND;798;33,430982;597900;
Sigmoïde;AND;799;33,430977;590800;
Sigmoïde;AND;800;33,430973;606000;
Sigmoïde;AND;801;33,430968;670200;
Sigmoïde;AND;802;33,430964;596100;
Sigmoïde;AND;803;33,430959;618700;
Sigmoïde;AND;804;33,430955;606800;
Sigmoïde;AND;805;33,430951;612800;
Sigmoïde;AND;806;33,430946;602800;
Sigmoïde;AND;807;33,430942;583500;
Sigmoïde;AND;808;33,430938;628000;
Sigmoïde;AND;809;33,430933;620200;
Sigmoïde;AND;810;33,430929;592200;
Sigmoïde;AND;811;33,430925;599100;
Sigmoïde;AND;812;33,430921;600100;
Sigmoïde;AND;813;33,430916;608100;
Sigmoïde;AND;814;33,430912;634700;
Sigmoïde;AND;815;33,430908;609500;
Sigmoïde;AND;816;33,430904;616100;
Sigmoïde;AND;817;33,430900;617500;
Sigmoïde;AND;818;33,430895;613100;
Sigmoïde;AND;819;33,430891;614200;
Sigmoïde;AND;820;33,430887;621000;
Sigmoïde;AND;821;33,430883;614800;
Sigmoïde;AND;822;33,430879;625100;
Sigmoïde;AND;823;33,430875;644700;
Sigmoïde;AND;824;33,430871;611300;
Sigmoïde;AND;825;33,430867;605100;
Sigmoïde;AND;826;33,430863;616800;
Sigmoïde;AND;827;33,430858;924600;
Sigmoïde;AND;828;33,430854;1084700;
Sigmoïde;AND;829;33,430850;1121100;
Sigmoïde;AND;830;33,430846;1050300;
Sigmoïde;AND;831;33,430842;1029800;
Sigmoïde;AND;832;33,430838;1050700;
Sigmoïde;AND;833;33,430835;1083500;
Sigmoïde;AND;834;33,430831;1089700;
Sigmoïde;AND;835;33,430827;1023800;
Sigmoïde;AND;836;33,430823;1054500;
Sigmoïde;AND;837;33,430819;1024700;
Sigmoïde;AND;838;33,430815;1060900;
Sigmoïde;AND;839;33,430811;1047500;
Sigmoïde;AND;840;33,430807;1128100;
Sigmoïde;AND;841;33,430803;1031000;
Sigmoïde;AND;842;33,430800;1045900;
Sigmoïde;AND;843;33,430796;1080800;
Sigmoïde;AND;844;33,430792;906800;
Sigmoïde;AND;845;33,430788;634300;
Sigmoïde;AND;846;33,430784;625500;
Sigmoïde;AND;847;33,430781;628100;
Sigmoïde;AND;848;33,430777;671400;
Sigmoïde;AND;849;33,430773;710500;
Sigmoïde;AND;850;33,430769;630200;
Sigmoïde;AND;851;33,430766;638600;
Sigmoïde;AND;852;33,430762;634100;
Sigmoïde;AND;853;33,430758;639600;
Sigmoïde;AND;854;33,430754;625900;
Sigmoïde;AND;855;33,430751;665000;
Sigmoïde;AND;856;33,430747;628400;
Sigmoïde;AND;857;33,430743;633900;
Sigmoïde;AND;858;33,430740;637700;
Sigmoïde;AND;859;33,430736;644500;
Sigmoïde;AND;860;33,430733;646900;
Sigmoïde;AND;861;33,430729;639500;
Sigmoïde;AND;862;33,430725;645300;
Sigmoïde;AND;863;33,430722;630000;
Sigmoïde;AND;864;33,430718;651000;
Sigmoïde;AND;865;33,430715;705000;
Sigmoïde;AND;866;33,430711;653000;
Sigmoïde;AND;867;33,430708;641200;
Sigmoïde;AND;868;33,430704;664800;
Sigmoïde;AND;869;33,430701;657300;
Sigmoïde;AND;870;33,430697;613000;
Sigmoïde;AND;871;33,430694;675400;
Sigmoïde;AND;872;33,430690;639800;
Sigmoïde;AND;873;33,430687;632200;
Sigmoïde;AND;874;33,430683;621200;
Sigmoïde;AND;875;33,430680;618800;
Sigmoïde;AND;876;33,430676;630000;
Sigmoïde;AND;877;33,430673;626200;
Sigmoïde;AND;878;33,430670;637900;
Sigmoïde;AND;879;33,430666;667500;
Sigmoïde;AND;880;33,430663;658800;
Sigmoïde;AND;881;33,430660;622600;
Sigmoïde;AND;882;33,430656;650600;
Sigmoïde;AND;883;33,430653;648100;
Sigmoïde;AND;884;33,430649;631600;
Sigmoïde;AND;885;33,430646;640000;
Sigmoïde;AND;886;33,430643;635000;
Sigmoïde;AND;887;33,430640;649700;
Sigmoïde;AND;888;33,430636;652100;
Sigmoïde;AND;889;33,430633;811400;
Sigmoïde;AND;890;33,430630;762400;
Sigmoïde;AND;891;33,430626;632700;
Sigmoïde;AND;892;33,430623;646800;
Sigmoïde;AND;893;33,430620;641100;
Sigmoïde;AND;894;33,430617;668800;
Sigmoïde;AND;895;33,430614;686400;
Sigmoïde;AND;896;33,430610;659500;
Sigmoïde;AND;897;33,430607;644700;
Sigmoïde;AND;898;33,430604;696600;
Sigmoïde;AND;899;33,430601;645100;
Sigmoïde;AND;900;33,430598;654100;
Sigmoïde;AND;901;33,430594;663400;
Sigmoïde;AND;902;33,430591;657800;
Sigmoïde;AND;903;33,430588;655700;
Sigmoïde;AND;904;33,430585;719800;
Sigmoïde;AND;905;33,430582;649400;
Sigmoïde;AND;906;33,430579;696600;
Sigmoïde;AND;907;33,430576;662800;
Sigmoïde;AND;908;33,430573;683800;
Sigmoïde;AND;909;33,430570;687600;
Sigmoïde;AND;910;33,430567;648600;
Sigmoïde;AND;911;33,430563;701800;
Sigmoïde;AND;912;33,430560;726100;
Sigmoïde;AND;913;33,430557;709100;
Sigmoïde;AND;914;33,430554;680300;
Sigmoïde;AND;915;33,430551;685400;
Sigmoïde;AND;916;33,430548;664800;
Sigmoïde;AND;917;33,430545;663700;
Sigmoïde;AND;918;33,430542;683800;
Sigmoïde;AND;919;33,430539;677900;
Sigmoïde;AND;920;33,430536;727300;
Sigmoïde;AND;921;33,430533;708200;
Sigmoïde;AND;922;33,430530;697300;
Sigmoïde;AND;923;33,430528;796100;
Sigmoïde;AND;924;33,430525;708100;
Sigmoïde;AND;925;33,430522;686100;
Sigmoïde;AND;926;33,430519;686600;
Sigmoïde;AND;927;33,430516;684600;
Sigmoïde;AND;928;33,430513;710100;
Sigmoïde;AND;929;33,430510;688000;
Sigmoïde;AND;930;33,430507;684400;
Sigmoïde;AND;931;33,430504;701500;
Sigmoïde;AND;932;33,430502;684800;
Sigmoïde;AND;933;33,430499;679600;
Sigmoïde;AND;934;33,430496;746900;
Sigmoïde;AND;935;33,430493;682400;
Sigmoïde;AND;936;33,430490;702100;
Sigmoïde;AND;937;33,430487;709400;
Sigmoïde;AND;938;33,430485;687500;
Sigmoïde;AND;939;33,430482;703800;
Sigmoïde;AND;940;33,430479;688200;
Sigmoïde;AND;941;33,430476;703100;
Sigmoïde;AND;942;33,430473;695000;
Sigmoïde;AND;943;33,430471;688100;
Sigmoïde;AND;944;33,430468;714100;
Sigmoïde;AND;945;33,430465;701400;
Sigmoïde;AND;946;33,430462;704400;
Sigmoïde;AND;947;33,430460;710900;
Sigmoïde;AND;948;33,430457;697300;
Sigmoïde;AND;949;33,430454;698700;
Sigmoïde;AND;950;33,430452;712200;
Sigmoïde;AND;951;33,430449;708800;
Sigmoïde;AND;952;33,430446;703600;
Sigmoïde;AND;953;33,430444;719900;
Sigmoïde;AND;954;33,430441;699600;
Sigmoïde;AND;955;33,430438;742100;
Sigmoïde;AND;956;33,430436;741400;
Sigmoïde;AND;957;33,430433;701700;
Sigmoïde;AND;958;33,430430;713800;
Sigmoïde;AND;959;33,430428;714400;
Sigmoïde;AND;960;33,430425;705000;
Sigmoïde;AND;961;33,430422;707900;
Sigmoïde;AND;962;33,430420;715000;
Sigmoïde;AND;963;33,430417;717900;
Sigmoïde;AND;964;33,430415;702100;
Sigmoïde;AND;965;33,430412;714500;
Sigmoïde;AND;966;33,430409;716000;
Sigmoïde;AND;967;33,430407;727800;
Sigmoïde;AND;968;33,430404;715900;
Sigmoïde;AND;969;33,430402;714900;
Sigmoïde;AND;970;33,430399;723600;
Sigmoïde;AND;971;33,430397;710700;
Sigmoïde;AND;972;33,430394;723000;
Sigmoïde;AND;973;33,430392;728200;
Sigmoïde;AND;974;33,430389;727800;
Sigmoïde;AND;975;33,430387;727600;
Sigmoïde;AND;976;33,430384;728900;
Sigmoïde;AND;977;33,430382;739800;
Sigmoïde;AND;978;33,430379;727500;
Sigmoïde;AND;979;33,430377;721600;
Sigmoïde;AND;980;33,430374;723900;
Sigmoïde;AND;981;33,430372;731900;
Sigmoïde;AND;982;33,430369;724800;
Sigmoïde;AND;983;33,430367;740300;
Sigmoïde;AND;984;33,430364;720700;
Sigmoïde;AND;985;33,430362;728600;
Sigmoïde;AND;986;33,430360;731000;
Sigmoïde;AND;987;33,430357;737800;
Sigmoïde;AND;988;33,430355;731800;
Sigmoïde;AND;989;33,430352;740100;
Sigmoïde;AND;990;33,430350;731000;
Sigmoïde;AND;991;33,430348;726300;
Sigmoïde;AND;992;33,430345;752700;
Sigmoïde;AND;993;33,430343;731800;
Sigmoïde;AND;994;33,430340;733100;
Sigmoïde;AND;995;33,430338;738300;
Sigmoïde;AND;996;33,430336;764300;
Sigmoïde;AND;997;33,430333;770400;
Sigmoïde;AND;998;33,430331;748200;
Sigmoïde;AND;999;33,430329;867000;
Sigmoïde;AND;1000;33,430326;751600;
