Fonction;Operation;nbIteration;Marge d'erreur (%);Temps d'entrainement(nanosecondes);
Tanh;OR;725;0,000461;825900;
Tanh;OR;726;0,000460;811200;
Tanh;OR;727;0,000459;816100;
Tanh;OR;728;0,000457;808100;
Tanh;OR;729;0,000456;829200;
Tanh;OR;730;0,000455;851700;
Tanh;OR;731;0,000453;839500;
Tanh;OR;732;0,000452;810400;
Tanh;OR;733;0,000451;838600;
Tanh;OR;734;0,000450;825000;
Tanh;OR;735;0,000448;838200;
Tanh;OR;736;0,000447;839300;
Tanh;OR;737;0,000446;825200;
Tanh;OR;738;0,000445;827000;
Tanh;OR;739;0,000444;832300;
Tanh;OR;740;0,000442;832200;
Tanh;OR;741;0,000441;842700;
Tanh;OR;742;0,000440;822600;
Tanh;OR;743;0,000439;869300;
Tanh;OR;744;0,000438;838300;
Tanh;OR;745;0,000436;839500;
Tanh;OR;746;0,000435;865900;
Tanh;OR;747;0,000434;844200;
Tanh;OR;748;0,000433;873200;
Tanh;OR;749;0,000432;1177700;
Tanh;OR;750;0,000430;1315600;
Tanh;OR;751;0,000429;1285800;
Tanh;OR;752;0,000428;1382600;
Tanh;OR;753;0,000427;838000;
Tanh;OR;754;0,000426;828700;
Tanh;OR;755;0,000425;823300;
Tanh;OR;756;0,000424;829100;
Tanh;OR;757;0,000422;891900;
Tanh;OR;758;0,000421;886700;
Tanh;OR;759;0,000420;838100;
Tanh;OR;760;0,000419;871900;
Tanh;OR;761;0,000418;868100;
Tanh;OR;762;0,000417;868000;
Tanh;OR;763;0,000416;868700;
Tanh;OR;764;0,000415;937000;
Tanh;OR;765;0,000414;877100;
Tanh;OR;766;0,000412;869700;
Tanh;OR;767;0,000411;878300;
Tanh;OR;768;0,000410;872600;
Tanh;OR;769;0,000409;880200;
Tanh;OR;770;0,000408;873900;
Tanh;OR;771;0,000407;879900;
Tanh;OR;772;0,000406;881600;
Tanh;OR;773;0,000405;885400;
Tanh;OR;774;0,000404;881500;
Tanh;OR;775;0,000403;889900;
Tanh;OR;776;0,000402;883500;
Tanh;OR;777;0,000401;869500;
Tanh;OR;778;0,000400;894900;
Tanh;OR;779;0,000399;880500;
Tanh;OR;780;0,000398;890800;
Tanh;OR;781;0,000397;878300;
Tanh;OR;782;0,000396;933100;
Tanh;OR;783;0,000395;891600;
Tanh;OR;784;0,000394;893500;
Tanh;OR;785;0,000393;883300;
Tanh;OR;786;0,000392;891200;
Tanh;OR;787;0,000391;872300;
Tanh;OR;788;0,000389;874700;
Tanh;OR;789;0,000389;897400;
Tanh;OR;790;0,000388;886200;
Tanh;OR;791;0,000387;877200;
Tanh;OR;792;0,000386;880000;
Tanh;OR;793;0,000385;889100;
Tanh;OR;794;0,000384;884600;
Tanh;OR;795;0,000383;861700;
Tanh;OR;796;0,000382;860600;
Tanh;OR;797;0,000381;881000;
Tanh;OR;798;0,000380;876300;
Tanh;OR;799;0,000379;867900;
Tanh;OR;800;0,000378;1122800;
Tanh;OR;801;0,000377;904400;
Tanh;OR;802;0,000376;899000;
Tanh;OR;803;0,000375;896300;
Tanh;OR;804;0,000374;894400;
Tanh;OR;805;0,000373;894400;
Tanh;OR;806;0,000372;903100;
Tanh;OR;807;0,000371;880100;
Tanh;OR;808;0,000370;860600;
Tanh;OR;809;0,000369;871200;
Tanh;OR;810;0,000368;885000;
Tanh;OR;811;0,000367;865700;
Tanh;OR;812;0,000367;861100;
Tanh;OR;813;0,000366;865200;
Tanh;OR;814;0,000365;888500;
Tanh;OR;815;0,000364;900600;
Tanh;OR;816;0,000363;898600;
Tanh;OR;817;0,000362;884300;
Tanh;OR;818;0,000361;1016800;
Tanh;OR;819;0,000360;900800;
Tanh;OR;820;0,000359;890500;
Tanh;OR;821;0,000358;893700;
Tanh;OR;822;0,000358;910100;
Tanh;OR;823;0,000357;897300;
Tanh;OR;824;0,000356;877000;
Tanh;OR;825;0,000355;876100;
Tanh;OR;826;0,000354;893800;
Tanh;OR;827;0,000353;931900;
Tanh;OR;828;0,000352;877800;
Tanh;OR;829;0,000352;898800;
Tanh;OR;830;0,000351;912500;
Tanh;OR;831;0,000350;901500;
Tanh;OR;832;0,000349;881600;
Tanh;OR;833;0,000348;885100;
Tanh;OR;834;0,000347;901800;
Tanh;OR;835;0,000346;904600;
Tanh;OR;836;0,000346;1008100;
Tanh;OR;837;0,000345;900100;
Tanh;OR;838;0,000344;899500;
Tanh;OR;839;0,000343;934600;
Tanh;OR;840;0,000342;897400;
Tanh;OR;841;0,000341;893100;
Tanh;OR;842;0,000341;924400;
Tanh;OR;843;0,000340;921800;
Tanh;OR;844;0,000339;899100;
Tanh;OR;845;0,000338;928400;
Tanh;OR;846;0,000337;908300;
Tanh;OR;847;0,000337;917500;
Tanh;OR;848;0,000336;916500;
Tanh;OR;849;0,000335;907800;
Tanh;OR;850;0,000334;910200;
Tanh;OR;851;0,000333;950400;
Tanh;OR;852;0,000333;959600;
Tanh;OR;853;0,000332;1017800;
Tanh;OR;854;0,000331;928900;
Tanh;OR;855;0,000330;935100;
Tanh;OR;856;0,000329;942900;
Tanh;OR;857;0,000329;933100;
Tanh;OR;858;0,000328;933100;
Tanh;OR;859;0,000327;952900;
Tanh;OR;860;0,000326;936100;
Tanh;OR;861;0,000326;924400;
Tanh;OR;862;0,000325;912500;
Tanh;OR;863;0,000324;945000;
Tanh;OR;864;0,000323;950200;
Tanh;OR;865;0,000323;920700;
Tanh;OR;866;0,000322;916600;
Tanh;OR;867;0,000321;986800;
Tanh;OR;868;0,000320;929300;
Tanh;OR;869;0,000320;931200;
Tanh;OR;870;0,000319;1022600;
Tanh;OR;871;0,000318;974800;
Tanh;OR;872;0,000317;996800;
Tanh;OR;873;0,000317;975600;
Tanh;OR;874;0,000316;981000;
Tanh;OR;875;0,000315;964400;
Tanh;OR;876;0,000314;966800;
Tanh;OR;877;0,000314;931700;
Tanh;OR;878;0,000313;934400;
Tanh;OR;879;0,000312;955400;
Tanh;OR;880;0,000312;965200;
Tanh;OR;881;0,000311;936800;
Tanh;OR;882;0,000310;933600;
Tanh;OR;883;0,000309;948300;
Tanh;OR;884;0,000309;962000;
Tanh;OR;885;0,000308;945800;
Tanh;OR;886;0,000307;1068900;
Tanh;OR;887;0,000307;969700;
Tanh;OR;888;0,000306;959600;
Tanh;OR;889;0,000305;956700;
Tanh;OR;890;0,000305;979200;
Tanh;OR;891;0,000304;949100;
Tanh;OR;892;0,000303;1045700;
Tanh;OR;893;0,000302;1016200;
Tanh;OR;894;0,000302;968800;
Tanh;OR;895;0,000301;967300;
Tanh;OR;896;0,000300;983700;
Tanh;OR;897;0,000300;972000;
Tanh;OR;898;0,000299;1014700;
Tanh;OR;899;0,000298;978300;
Tanh;OR;900;0,000298;1026900;
Tanh;OR;901;0,000297;973700;
Tanh;OR;902;0,000296;1044000;
Tanh;OR;903;0,000296;968400;
Tanh;OR;904;0,000295;1034400;
Tanh;OR;905;0,000294;973500;
Tanh;OR;906;0,000294;991900;
Tanh;OR;907;0,000293;1018100;
Tanh;OR;908;0,000292;1013900;
Tanh;OR;909;0,000292;1022400;
Tanh;OR;910;0,000291;1011400;
Tanh;OR;911;0,000291;996600;
Tanh;OR;912;0,000290;1034300;
Tanh;OR;913;0,000289;1192300;
Tanh;OR;914;0,000289;982700;
Tanh;OR;915;0,000288;1000100;
Tanh;OR;916;0,000287;1005000;
Tanh;OR;917;0,000287;1046500;
Tanh;OR;918;0,000286;986500;
Tanh;OR;919;0,000285;978600;
Tanh;OR;920;0,000285;1040700;
Tanh;OR;921;0,000284;999900;
Tanh;OR;922;0,000284;979400;
Tanh;OR;923;0,000283;976000;
Tanh;OR;924;0,000282;1028500;
Tanh;OR;925;0,000282;989700;
Tanh;OR;926;0,000281;982200;
Tanh;OR;927;0,000280;1001500;
Tanh;OR;928;0,000280;1005900;
Tanh;OR;929;0,000279;985400;
Tanh;OR;930;0,000279;987900;
Tanh;OR;931;0,000278;1024000;
Tanh;OR;932;0,000277;1100400;
Tanh;OR;933;0,000277;1151300;
Tanh;OR;934;0,000276;1024400;
Tanh;OR;935;0,000276;1060900;
Tanh;OR;936;0,000275;1034200;
Tanh;OR;937;0,000274;994800;
Tanh;OR;938;0,000274;998000;
Tanh;OR;939;0,000273;1016900;
Tanh;OR;940;0,000273;1012900;
Tanh;OR;941;0,000272;999500;
Tanh;OR;942;0,000272;999300;
Tanh;OR;943;0,000271;1006700;
Tanh;OR;944;0,000270;1032000;
Tanh;OR;945;0,000270;988800;
Tanh;OR;946;0,000269;990600;
Tanh;OR;947;0,000269;1006900;
Tanh;OR;948;0,000268;1103200;
Tanh;OR;949;0,000267;1011100;
Tanh;OR;950;0,000267;1041100;
Tanh;OR;951;0,000266;1047400;
Tanh;OR;952;0,000266;1117500;
Tanh;OR;953;0,000265;1060900;
Tanh;OR;954;0,000265;1051200;
Tanh;OR;955;0,000264;1072200;
Tanh;OR;956;0,000264;1048600;
Tanh;OR;957;0,000263;1037700;
Tanh;OR;958;0,000262;1059600;
Tanh;OR;959;0,000262;1078200;
Tanh;OR;960;0,000261;1077600;
Tanh;OR;961;0,000261;1090200;
Tanh;OR;962;0,000260;1067200;
Tanh;OR;963;0,000260;1147200;
Tanh;OR;964;0,000259;1091300;
Tanh;OR;965;0,000259;1076400;
Tanh;OR;966;0,000258;1073200;
Tanh;OR;967;0,000258;1095200;
Tanh;OR;968;0,000257;1072800;
Tanh;OR;969;0,000256;1122700;
Tanh;OR;970;0,000256;1115600;
Tanh;OR;971;0,000255;1177100;
Tanh;OR;972;0,000255;1080300;
Tanh;OR;973;0,000254;1094200;
Tanh;OR;974;0,000254;1116300;
Tanh;OR;975;0,000253;1103900;
Tanh;OR;976;0,000253;1093600;
Tanh;OR;977;0,000252;1137200;
Tanh;OR;978;0,000252;1101700;
Tanh;OR;979;0,000251;1096000;
Tanh;OR;980;0,000251;1093600;
Tanh;OR;981;0,000250;1085600;
Tanh;OR;982;0,000250;1108700;
Tanh;OR;983;0,000249;1094800;
Tanh;OR;984;0,000249;1108000;
Tanh;OR;985;0,000248;1103900;
Tanh;OR;986;0,000248;1108200;
Tanh;OR;987;0,000247;1100600;
Tanh;OR;988;0,000247;1095000;
Tanh;OR;989;0,000246;1139500;
Tanh;OR;990;0,000246;1083800;
Tanh;OR;991;0,000245;1076200;
Tanh;OR;992;0,000245;1212000;
Tanh;OR;993;0,000244;1108200;
Tanh;OR;994;0,000244;1123500;
Tanh;OR;995;0,000243;1125300;
Tanh;OR;996;0,000243;1121700;
Tanh;OR;997;0,000242;1137000;
Tanh;OR;998;0,000242;1115500;
Tanh;OR;999;0,000241;1113000;
Tanh;OR;1000;0,000241;1116800;
