Fonction;Operation;nbIteration;Taux de réussite (%);Temps d'entrainement(nanosecondes);
Tanh;OR;644;100,000000;826900;
Tanh;OR;645;100,000000;823800;
Tanh;OR;646;100,000000;833400;
Tanh;OR;647;100,000000;827400;
Tanh;OR;648;100,000000;940700;
Tanh;OR;649;100,000000;899500;
Tanh;OR;650;100,000000;835100;
Tanh;OR;651;100,000000;958600;
Tanh;OR;652;100,000000;836000;
Tanh;OR;653;100,000000;883300;
Tanh;OR;654;100,000000;836400;
Tanh;OR;655;100,000000;841000;
Tanh;OR;656;100,000000;838400;
Tanh;OR;657;100,000000;843200;
Tanh;OR;658;100,000000;841800;
Tanh;OR;659;100,000000;1183100;
Tanh;OR;660;100,000000;950100;
Tanh;OR;661;100,000000;849300;
Tanh;OR;662;100,000000;846900;
Tanh;OR;663;100,000000;848400;
Tanh;OR;664;100,000000;852800;
Tanh;OR;665;100,000000;1194900;
Tanh;OR;666;100,000000;853800;
Tanh;OR;667;100,000000;851100;
Tanh;OR;668;100,000000;1006200;
Tanh;OR;669;100,000000;1114300;
Tanh;OR;670;100,000000;1125000;
Tanh;OR;671;100,000000;963300;
Tanh;OR;672;100,000000;895600;
Tanh;OR;673;100,000000;859700;
Tanh;OR;674;100,000000;977400;
Tanh;OR;675;100,000000;980600;
Tanh;OR;676;100,000000;1023500;
Tanh;OR;677;100,000000;954300;
Tanh;OR;678;100,000000;925500;
Tanh;OR;679;100,000000;870800;
Tanh;OR;680;100,000000;872500;
Tanh;OR;681;100,000000;870200;
Tanh;OR;682;100,000000;976200;
Tanh;OR;683;100,000000;872200;
Tanh;OR;684;100,000000;873000;
Tanh;OR;685;100,000000;959900;
Tanh;OR;686;100,000000;875800;
Tanh;OR;687;100,000000;1043500;
Tanh;OR;688;100,000000;878000;
Tanh;OR;689;100,000000;885900;
Tanh;OR;690;100,000000;882900;
Tanh;OR;691;100,000000;1052300;
Tanh;OR;692;100,000000;1394700;
Tanh;OR;693;100,000000;1603300;
Tanh;OR;694;100,000000;1345400;
Tanh;OR;695;100,000000;1249800;
Tanh;OR;696;100,000000;1409700;
Tanh;OR;697;100,000000;894200;
Tanh;OR;698;100,000000;890600;
Tanh;OR;699;100,000000;1105400;
Tanh;OR;700;100,000000;962800;
Tanh;OR;701;100,000000;897800;
Tanh;OR;702;100,000000;968900;
Tanh;OR;703;100,000000;902000;
Tanh;OR;704;100,000000;1053800;
Tanh;OR;705;100,000000;1217500;
Tanh;OR;706;100,000000;901300;
Tanh;OR;707;100,000000;906700;
Tanh;OR;708;100,000000;903800;
Tanh;OR;709;100,000000;910400;
Tanh;OR;710;100,000000;1186400;
Tanh;OR;711;100,000000;1114300;
Tanh;OR;712;100,000000;944200;
Tanh;OR;713;100,000000;957500;
Tanh;OR;714;100,000000;1103400;
Tanh;OR;715;100,000000;2598800;
Tanh;OR;716;100,000000;1288000;
Tanh;OR;717;100,000000;1449300;
Tanh;OR;718;100,000000;1422600;
Tanh;OR;719;100,000000;1270700;
Tanh;OR;720;100,000000;922300;
Tanh;OR;721;100,000000;964400;
Tanh;OR;722;100,000000;924100;
Tanh;OR;723;100,000000;928400;
Tanh;OR;724;100,000000;926800;
Tanh;OR;725;100,000000;933500;
Tanh;OR;726;100,000000;928700;
Tanh;OR;727;100,000000;1347500;
Tanh;OR;728;100,000000;1039700;
Tanh;OR;729;100,000000;937100;
Tanh;OR;730;100,000000;938200;
Tanh;OR;731;100,000000;1001000;
Tanh;OR;732;100,000000;940200;
