Fonction;Operation;nbIteration;Taux de réussite (%);Temps d'entrainement(nanosecondes);
Tanh;XOR;252;100,000000;442400;
Tanh;XOR;253;100,000000;404400;
Tanh;XOR;254;100,000000;406200;
Tanh;XOR;255;100,000000;441900;
Tanh;XOR;256;100,000000;412000;
Tanh;XOR;257;100,000000;445400;
Tanh;XOR;258;100,000000;412800;
Tanh;XOR;259;100,000000;448500;
Tanh;XOR;260;100,000000;420500;
Tanh;XOR;261;100,000000;418600;
Tanh;XOR;262;100,000000;453700;
Tanh;XOR;263;100,000000;420600;
Tanh;XOR;264;100,000000;496600;
Tanh;XOR;265;100,000000;423500;
Tanh;XOR;266;100,000000;459500;
Tanh;XOR;267;100,000000;427000;
Tanh;XOR;268;100,000000;498100;
Tanh;XOR;269;100,000000;432500;
Tanh;XOR;270;100,000000;467200;
Tanh;XOR;271;100,000000;435300;
Tanh;XOR;272;100,000000;480200;
Tanh;XOR;273;100,000000;437800;
Tanh;XOR;274;100,000000;579900;
Tanh;XOR;275;100,000000;439600;
Tanh;XOR;276;100,000000;479600;
Tanh;XOR;277;100,000000;443100;
Tanh;XOR;278;100,000000;479000;
Tanh;XOR;279;100,000000;446100;
Tanh;XOR;280;100,000000;486600;
Tanh;XOR;281;100,000000;448900;
Tanh;XOR;282;100,000000;471100;
Tanh;XOR;283;100,000000;641700;
Tanh;XOR;284;100,000000;544700;
Tanh;XOR;285;100,000000;501900;
Tanh;XOR;286;100,000000;717400;
Tanh;XOR;287;100,000000;482000;
Tanh;XOR;288;100,000000;495300;
Tanh;XOR;289;100,000000;462500;
Tanh;XOR;290;100,000000;498500;
Tanh;XOR;291;100,000000;470500;
Tanh;XOR;292;100,000000;647800;
Tanh;XOR;293;100,000000;598600;
Tanh;XOR;294;100,000000;465600;
Tanh;XOR;295;100,000000;507100;
Tanh;XOR;296;100,000000;469100;
Tanh;XOR;297;100,000000;526200;
Tanh;XOR;298;100,000000;469700;
Tanh;XOR;299;100,000000;549200;
Tanh;XOR;300;100,000000;581700;
Tanh;XOR;301;100,000000;525100;
Tanh;XOR;302;100,000000;498000;
Tanh;XOR;303;100,000000;528400;
Tanh;XOR;304;100,000000;536600;
Tanh;XOR;305;100,000000;520300;
Tanh;XOR;306;100,000000;489200;
Tanh;XOR;307;100,000000;521100;
Tanh;XOR;308;100,000000;495400;
Tanh;XOR;309;100,000000;524400;
Tanh;XOR;310;100,000000;494300;
Tanh;XOR;311;100,000000;527700;
Tanh;XOR;312;100,000000;494100;
Tanh;XOR;313;100,000000;636600;
Tanh;XOR;314;100,000000;611400;
