Fonction;Operation;nbIteration;Taux de réussite (%);Temps d'entrainement(nanosecondes);
Sigmoïde;AND;242;100,000000;266500;
Sigmoïde;AND;243;100,000000;252900;
Sigmoïde;AND;244;100,000000;249400;
Sigmoïde;AND;245;100,000000;250800;
Sigmoïde;AND;246;100,000000;252000;
Sigmoïde;AND;247;100,000000;253100;
Sigmoïde;AND;248;100,000000;256900;
Sigmoïde;AND;249;100,000000;269000;
Sigmoïde;AND;250;100,000000;259800;
Sigmoïde;AND;251;100,000000;299000;
Sigmoïde;AND;252;100,000000;257300;
Sigmoïde;AND;253;100,000000;259000;
Sigmoïde;AND;254;100,000000;261700;
Sigmoïde;AND;255;100,000000;260900;
Sigmoïde;AND;256;100,000000;266400;
Sigmoïde;AND;257;100,000000;269300;
Sigmoïde;AND;258;100,000000;264200;
Sigmoïde;AND;259;100,000000;265600;
Sigmoïde;AND;260;100,000000;318600;
Sigmoïde;AND;261;100,000000;268600;
Sigmoïde;AND;262;100,000000;333200;
Sigmoïde;AND;263;100,000000;441300;
Sigmoïde;AND;264;100,000000;395300;
Sigmoïde;AND;265;100,000000;386900;
Sigmoïde;AND;266;100,000000;340600;
Sigmoïde;AND;267;100,000000;280800;
Sigmoïde;AND;268;100,000000;281300;
Sigmoïde;AND;269;100,000000;289300;
Sigmoïde;AND;270;100,000000;283500;
Sigmoïde;AND;271;100,000000;284200;
Sigmoïde;AND;272;100,000000;304900;
Sigmoïde;AND;273;100,000000;280500;
Sigmoïde;AND;274;100,000000;279600;
Sigmoïde;AND;275;100,000000;284700;
Sigmoïde;AND;276;100,000000;286800;
Sigmoïde;AND;277;100,000000;286400;
Sigmoïde;AND;278;100,000000;287500;
Sigmoïde;AND;279;100,000000;289500;
Sigmoïde;AND;280;100,000000;286200;
Sigmoïde;AND;281;100,000000;315500;
Sigmoïde;AND;282;100,000000;291800;
Sigmoïde;AND;283;100,000000;296900;
Sigmoïde;AND;284;100,000000;334700;
Sigmoïde;AND;285;100,000000;666800;
Sigmoïde;AND;286;100,000000;299800;
Sigmoïde;AND;287;100,000000;301600;
Sigmoïde;AND;288;100,000000;300900;
Sigmoïde;AND;289;100,000000;307600;
Sigmoïde;AND;290;100,000000;307300;
Sigmoïde;AND;291;100,000000;302100;
Sigmoïde;AND;292;100,000000;305700;
Sigmoïde;AND;293;100,000000;308200;
Sigmoïde;AND;294;100,000000;308900;
Sigmoïde;AND;295;100,000000;306700;
Sigmoïde;AND;296;100,000000;315900;
Sigmoïde;AND;297;100,000000;361200;
Sigmoïde;AND;298;100,000000;308300;
Sigmoïde;AND;299;100,000000;407400;
Sigmoïde;AND;300;100,000000;314000;
Sigmoïde;AND;301;100,000000;554500;
Sigmoïde;AND;302;100,000000;372400;
Sigmoïde;AND;303;100,000000;318200;
Sigmoïde;AND;304;100,000000;322600;
Sigmoïde;AND;305;100,000000;317400;
Sigmoïde;AND;306;100,000000;325900;
Sigmoïde;AND;307;100,000000;428900;
Sigmoïde;AND;308;100,000000;319800;
Sigmoïde;AND;309;100,000000;322000;
Sigmoïde;AND;310;100,000000;324400;
Sigmoïde;AND;311;100,000000;324500;
Sigmoïde;AND;312;100,000000;412300;
Sigmoïde;AND;313;100,000000;327500;
Sigmoïde;AND;314;100,000000;327200;
Sigmoïde;AND;315;100,000000;370300;
Sigmoïde;AND;316;100,000000;353200;
Sigmoïde;AND;317;100,000000;515300;
Sigmoïde;AND;318;100,000000;420600;
Sigmoïde;AND;319;100,000000;380600;
Sigmoïde;AND;320;100,000000;389400;
Sigmoïde;AND;321;100,000000;334100;
Sigmoïde;AND;322;100,000000;395100;
Sigmoïde;AND;323;100,000000;345800;
Sigmoïde;AND;324;100,000000;342200;
Sigmoïde;AND;325;100,000000;340200;
Sigmoïde;AND;326;100,000000;341400;
Sigmoïde;AND;327;100,000000;349200;
Sigmoïde;AND;328;100,000000;395800;
Sigmoïde;AND;329;100,000000;341300;
Sigmoïde;AND;330;100,000000;343900;
Sigmoïde;AND;331;100,000000;521300;
Sigmoïde;AND;332;100,000000;484800;
Sigmoïde;AND;333;100,000000;398800;
Sigmoïde;AND;334;100,000000;347200;
Sigmoïde;AND;335;100,000000;349000;
Sigmoïde;AND;336;100,000000;348800;
Sigmoïde;AND;337;100,000000;351200;
Sigmoïde;AND;338;100,000000;358100;
Sigmoïde;AND;339;100,000000;350300;
Sigmoïde;AND;340;100,000000;355800;
